ASV.ID,Domain,Phylum,Class,Order,Family,Genus,Species
0a3cf58d4ca062c13d42c9db4ebcbc53,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
22f1fa0bdcc19746dee080bcc12a1840,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
9b6ed1d4f601b4bdb5e89ba85c4a46bb,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
1a9ea7080c2384b199f9804b59bd3a1c,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
a4cbe987942964b584e95e4efab6a176,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
4cbfff144d4e7a4e0f4619ed505be070,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA
60f791c08acbc94c597fb609c7e75a2e,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
ff9d93d7b7e46787568f2d241caeaf3b,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
d46e2205f0c6ecf67b51f83d111c509c,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,NA
7ea4b157e51f38c83a0693ce6ea70f53,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,NA
927a7ef6605e65ce0b31a4ff7fa66d82,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
1458990e888959afe94d5f9006de3f07,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
65d43491988bfe557da4d86a5ba25dae,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA
a7674778c1e2be501e78e04aad3b52b6,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
f09acc779fd224f17a0c4408d4fe7127,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
7286bda7d0ce39daad384637bb2e4d1a,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
848d7858c7f0ff9bb00afdc95f8feba0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
c1d50a6dcb13738dc7a2bebf0be9546c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
5e97fde551e7f0d135666068f77e2c33,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
4b30ccbd827e5421748a6811c454ff0e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
52564c624b5721b58cf7d9cc7974f2db,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA
cc761daf51f27c423da57f3f1f0ff5cc,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,NA
9644e1291cc988cf1df8e08dfb01ba56,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
f443970136a822946c82fc3f339a8092,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
8e351fe1ca7da11c14b3659f577a7b18,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
dbd4f809e5de3df1baccbf8b697a6464,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,NA
4ecc5961ae4051bda3ced4570474c365,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
7715f4eff31ae715e0d2c23827916f5c,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA
e8dc3c212c21405975b4be8211407aaa,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
d62420c29710fe86206c96ceb7aa9ce2,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,NA
1f917f4a858ca79dabde719df2da57ed,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA
ead223c26e0c3a36011ae62739988966,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
d90cd2d14d4942d543986a9464214bdd,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
e3c54cf7168e3518d40bab271eaf508e,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
a8080983f5109f5000a419b141240588,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
6208e3b1e6b95776b624ce8c1be881d7,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
6110f28a1de867a9983a8a28ecf4e533,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,NA,NA
386251489b0d3d1466b713293830a28d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
76765c3bc66c04a8f3ee88664a1447ea,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
5df0550c4557d8bb19d003a47f35efa8,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
18855d461fdbd57ad092c811d4204eb1,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
7afe5768e7b371a998bb90872965e76a,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
151b18c968e0e7880a3bb5682d6b8597,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,NA
48b21179b2f88611ef4ae7c1019e5bee,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
05c240c9c73874a68ad4a9f4da945bc3,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA
11532473d5aeaf4daa3ad6774a427f9d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,NA
0c44eae493ff5db2aa55a15de056aebc,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
1e87f37c1a2a31ef457f9932b9d8213d,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
847fbc59e51e1716968a479e984871b2,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
b14bb7fd571573b582283e31f99aac8d,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
2af7f84347e363aec42b0dc29ca107c2,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
c20793bcd7c6949b43fb514759761f14,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
c0d158e6b2027eefd23ef20dd6e79929,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
54f6269ea52990ea92b9de36c0847ffc,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
0232b56c81bb04fb94bdcfdf8b073ae1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,unidentified
077cba77c9dfe124bd35a27487719a33,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,NA
ef37b5db1fb1e743407e2eb70da03bae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA
4e9160c5e5fc2e3753f3e8c45e05e2ec,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
a577f9922aafb6da4997782774cb8ac2,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
8aadc6a87113a6ecf329b74a9a4f9b53,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
d0b9e454f3556dcbb979cf7051e0dd8d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
7c42e392c9e68e6de5e7edae24aa89c2,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Ileibacterium,Ileibacterium_valens
abed5a946d26deeb2582c4532e2f7029,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
8166cf8d48c2c7d69dd93c77ab33be9f,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
37a5d05646f476041934ac35768c5b3d,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
7dab5b528d0a3748851edadd4307b4d7,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
dd55e0d90bce0172918c160c80eb37ea,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
9368a80b9b5423d4e0527485dec57820,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
5648dccee530d68ceb3e4d7d22cf8756,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
40d01b2eb35f5869b5365bb9e22c0b07,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
8ad70a77471bedbb1c1bdc55c2d0ecba,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
3cbd55aefdcfe3ecafa698cec7772eaa,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
a230fa8a297eff9971bcea2a139b4e26,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,NA
4e3b727118322903fc45f8160caead0e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
712f77d163a65a92a6ee66a9bc17676a,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
e3b61e81ec3e5130c1813459a9ecef75,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
83e948f389f9d97b0c975afc880989e8,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
ca30bf6e70499f4d4d203a6d9be97788,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
2ff6f7909ea0e678635628cee30646a3,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,NA
df0e3d38eec730326754d8c17a8b8efe,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,NA
e57c5df6a9b3b982472e7754ed31f313,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
f80166d86a7f15b69b6ac97505299c3a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae,uncultured_bacterium
e2d1101ee1f345100637d9eb2cf066af,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
a9b24370bdb02a8ee91855de7b8b2813,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,NA
1c3c5712bf7e5dc2c8ea040b69d93f3e,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
01131911aa85826a2c829d72648efa30,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
27a30516480ded3a9cdaf1294cd54ff9,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA
e453996414d91182ca5e57abbba2214e,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
4c994b94765d4a82873fedb3efd6f605,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
351d2b1652f3943b920b52c777d925af,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
969ef221bf14a8a47459825159ae7fa6,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
c9583163b868167c4fc65e8663aa9ad7,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
13307ad2206627a55be319e5245c4f5d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
9c519648128502465faa00fa3bbfa4d3,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
d0870ac12bdc9f7e0040f4839c6c525e,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
db6a0dc2cc210f7e533ae96e3bdde9fa,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
5b2d5c0e23d1b721ce5655d6804c85f3,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
4b2e4c83f47110191fb2a5db31d36996,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
dd45ca0a0880e182fe7f3e0eecec1fdf,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA
6276c9330da21e8bf2746d491f0bfbf0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
0087d8af55d7afad81724fa1b96bf885,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
4198c3f1e1d0529ded769fb5d32ce207,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
ba5f0167f34a502f8ff6d9e1cde4c3ad,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
c00237116e09020f9ade2897c2cbe6e9,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
d390a9f17599e9926f3d709023424aea,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
5197e13a4cd5300b6e7d4f8e9b1f88b0,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
b8ff533dd90f54838ac04321b07db39a,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
9eab7a1249300ee6e9757c224201f94d,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,uncultured_organism
c7c86a2a5cc426e9613c13672d514e98,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
0e09a0bfbca45fbec6a6d404d5a6242b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
7f88045a3c8af8f6294b6321f288d949,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Ileibacterium,Ileibacterium_valens
c9781b6dd507abcebff608d8e4c9473a,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,NA
8aedf9be54f8a1b2d1c8682f36100a80,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
6da25fa45e64f33b81c19630326dbb8f,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
6397b20a49248172fe4f03c91a114738,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae,uncultured_organism
3c19ad13fc8c1fa5835d84ec4818ddb1,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
3b41de7bec62e4b5733fb7afe335fa8b,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,NA
069b73e6e1163569ef5374fdebe36760,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
4fa24861840ccfbd668b7e2c72a670db,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
9855d08d8ce91eb378c0b07a8921e802,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
c03df4a9ef568a54a885bc302eb882f9,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA
a853e1e75cb2cd27345492320d6ac311,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
0df6c802966e8670279671824da4f10a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
9f7ae0a6957be8e42f06778d8b6d81f5,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
b79727b4eb1e17f4c66a54c47d81965c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
9ed7389b50d193f2287829860cfb9ca9,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,NA
cd0785b2a12eb28c467dd353d341df44,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
6249752216291824f728c893f5bc6063,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
a4f9fcd7e24bd3ebb9ac6c05f8e5232a,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
3c17b3f74d0cff25e90e3db5b0ca7a2b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
864bb6b0d9459d07149ec9a030a7700e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
872f3c6d5b6ffe7bf6c23aeabba0d410,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
e761b843915dd4440569a7a2b37efb2f,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
0c77e1cd5ccec3ff2bc8dc14cf1d993a,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,NA
a91c70955a1205819f1cbd2ca850ef1e,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
2ac8b08e3939efffdd56d18f5bc5c14c,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA
5f33ae50bb199644d350e1c7e44b7614,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
ffb0b4c9be56c5be90ce8d67dd288f63,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
4d6ee2a22fe6418b116fd04c791000f8,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
b4289ab0a9a00034c1fbce477b2c4ded,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
3bc57c311010004321cffc54db2c8423,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Ileibacterium,Ileibacterium_valens
145043a687f753f9273af697b608c82e,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
98f8475ff6c56443f62b2803251dcc86,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
d9fdc4c1a840223f960af141e90b2200,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
8df5a3678cd1841339642b0832f1e90b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
da0d19fdc5f6c72c4b5a5424fc996282,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
b3a52740de6ed50396abccf2523b4428,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
965d25f121db87518e36f4c283f811f2,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
99717fca2d9767973185774021018d61,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_suis
c2d5b1fe7e78d3d6f19b77c071c5c0f8,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,NA
8e78b84441571ee6fcde120718432fb5,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
7169ef498b6b37a45d88556ad64655f8,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
da47a7f676f9a37da03e64a99251fd78,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Dubosiella,uncultured_bacterium
95c59bb47fc0d5748099eec3685439a1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
938fbbe51af86d1d7ebd6817a0f0bd24,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
fc6d8a076e97962609d154bd8ee208a8,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
0516bcf0b997f0a67aa217e0aaf9c5b3,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA
e4af68cf99bf6df7b4e9fb7d63604f18,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
988308c8a757ba357a82eaf61a6aae4c,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,NA
5fea5069fc21ee19c2ead84858c8db52,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,NA,NA
074f2b0cdd3de967ab4894a134b917b4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,NA
68f5303491c8fb38d5b76177a5094cfe,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
6f1cbae792de3e1162d3d7dffbe4bb20,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_intestinalis
880af5c0c2170028f2e6ab9717675463,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
497e941235ad8a83bd8c552ac017d38f,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
c685065964bff4121267d4d28a8dd606,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
49ad352072594764e84083564b672d2c,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA
fad15778deb3ed6e156153dc2ab81337,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculaceae,uncultured_bacterium
1fd934c297ec54b5175a9dbad4feaa26,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
20e6aa27ffc4cb174f872bcae14633cc,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
14e7463d648317814c5c7b2d243372ff,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
afe787c11c945569fdaefa8f3e3ff71c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,NA
2690a85d14065b7f5029b9aec993ebe4,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
b6bbccfbc4299c9f6b001a2cbfe48299,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
17aed0b6d5ef16c69a4d3117346f4b5e,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
29f74b4c98d50f031059620c9ba1520e,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
f500f730ec3bd5672ea11e795d54f091,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
289a9c7ba8b9e5c47fd89d4af3aff944,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
e29fc4b42b2c1fa708f690dc0b7ff024,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
87c8896dbb593e68704a859204178fb5,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
f2f87b4017634fb16837040bbf7ab66b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
1bc599cac5647c5c30496e93ca551557,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
883706cb64fb819f5989b5ed917ea3a9,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,NA
5ea66916bbf89a48b6c27b3bdf72040f,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
9a13cbb8e1b12468bf22d6a05aafb0c0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,uncultured_bacterium
a5a96fe2cbc23542fbf8627b2b54ef42,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
2abdbf8835d441e9893639acd49f83bf,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Arachis_hypogaea
e0bfd008a2aeb4f6628de06652daaf7f,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,NA
