OTUID	1001	1002	1003	1004	1005	1006	1007	1008	101	102	103	104	105	106	107	108	2001	2002	2003	2004	2005	2006	2007	2008	201	202	203	204	205	206	207	208	3001	3002	3003	3004	3005	3006	3007	3008	301	302	303	304	305	306	307	308	4001	4002	4003	4004	4005	4006	4007	4008	401	402	403	404	405	406	407	408	Mock1	Mock2	Mock3	Mock4	Mock5	Mock6	Mock7	NC1	NC2	NC3	NC4	NC5	NC6	NC7	ZymoMockDNA	taxonomy
ZOTU5	10.0	6.0	2.0	1.0	0.0	0.0	1.0	1.0	3.0	3.0	7.0	1.0	0.0	0.0	1.0	1.0	7.0	3.0	1.0	4.0	1.0	0.0	2.0	3.0	3.0	5.0	2.0	8.0	1.0	0.0	0.0	12.0	35.0	3.0	5.0	5.0	1.0	1.0	0.0	2.0	4.0	2.0	4.0	2.0	1.0	0.0	2.0	1.0	4.0	3.0	2.0	5.0	1.0	0.0	7.0	17.0	10.0	5.0	215.0	4.0	0.0	0.0	4.0	8.0	33794.0	23316.0	21828.0	22385.0	3891.0	1722.0	1723.0	482.0	124.0	68.0	1.0	0.0	0.0	68.0	20726.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
ZOTU4	2.0	5.0	8.0	3.0	4.0	4.0	5.0	2.0	34.0	6.0	4.0	6.0	6.0	5.0	45.0	9.0	2.0	4.0	5.0	6.0	7.0	7.0	6.0	12.0	10.0	7.0	9.0	1.0	8.0	1.0	3.0	8.0	29.0	2.0	7.0	0.0	0.0	3.0	3.0	1.0	1.0	10.0	6.0	4.0	0.0	5.0	3.0	9.0	1.0	66.0	6.0	4.0	2.0	5.0	6.0	14.0	13.0	0.0	2.0	1.0	1.0	31.0	7.0	16.0	3533.0	20927.0	17704.0	12888.0	11515.0	32924.0	19289.0	286.0	594.0	452.0	185.0	127.0	184.0	1572.0	12530.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella
ZOTU47	2.0	2.0	6.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	2.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	42.0	0.0	43.0	0.0	46.0	0.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae
ZOTU46	5.0	3.0	0.0	1.0	6.0	3.0	0.0	0.0	2.0	0.0	7.0	3.0	3.0	2.0	0.0	1.0	7.0	6.0	12.0	0.0	1.0	1.0	4.0	5.0	0.0	0.0	3.0	2.0	3.0	4.0	3.0	0.0	0.0	0.0	7.0	2.0	2.0	2.0	10.0	1.0	3.0	0.0	2.0	6.0	0.0	6.0	4.0	3.0	3.0	0.0	3.0	0.0	1.0	2.0	1.0	1.0	0.0	3.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria
ZOTU100	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	40.0	42.0	23.0	16.0	25.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	335.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae
ZOTU9	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	6.0	1.0	0.0	2.0	3.0	0.0	2.0	14.0	2.0	2.0	3.0	8.0	3.0	16.0	3.0	2.0	0.0	0.0	0.0	2.0	4.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	2.0	2.0	0.0	8.0	0.0	5.0	3.0	1.0	0.0	8717.0	14.0	13.0	47.0	5263.0	10557.0	7620.0	45.0	0.0	22.0	0.0	0.0	220.0	1135.0	11029.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
ZOTU11	1.0	0.0	0.0	0.0	1.0	1.0	20.0	15.0	67.0	40.0	5.0	7.0	20.0	15.0	0.0	0.0	26.0	2.0	22.0	15.0	62.0	33.0	106.0	41.0	0.0	1.0	1.0	0.0	4.0	2.0	7.0	11.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	18.0	5.0	5.0	0.0	0.0	0.0	0.0	64.0	41.0	0.0	0.0	0.0	17.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	2.0	0.0	0.0	680.0	0.0	0.0	5516.0	8574.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
ZOTU81	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Magnoliophyta
ZOTU16	1.0	0.0	0.0	0.0	0.0	1.0	11.0	9.0	12.0	15.0	3.0	1.0	14.0	6.0	0.0	0.0	15.0	1.0	10.0	10.0	36.0	20.0	35.0	29.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	14.0	11.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	61.0	0.0	0.0	1685.0	2850.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
ZOTU45	2.0	16.0	0.0	3.0	4.0	2.0	3.0	3.0	1.0	3.0	1.0	3.0	2.0	5.0	1.0	5.0	6.0	3.0	1.0	5.0	6.0	1.0	3.0	6.0	1.0	0.0	2.0	6.0	4.0	8.0	8.0	5.0	0.0	1.0	6.0	3.0	1.0	1.0	2.0	6.0	2.0	0.0	4.0	2.0	4.0	11.0	3.0	1.0	7.0	1.0	0.0	3.0	4.0	3.0	1.0	0.0	0.0	2.0	2.0	3.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria
ZOTU18	2.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	1.0	3.0	5.0	3.0	0.0	3.0	43.0	0.0	2.0	5.0	0.0	2.0	0.0	3.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	998.0	1210.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
ZOTU60	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea
ZOTU6	1.0	0.0	0.0	1.0	5.0	5.0	1.0	0.0	11.0	1.0	0.0	3.0	2.0	1.0	2.0	0.0	2.0	5.0	0.0	3.0	10.0	2.0	4.0	1.0	2.0	1.0	1.0	4.0	1.0	2.0	5.0	1.0	1.0	0.0	1.0	0.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	3.0	2.0	4.0	0.0	2.0	1.0	12.0	0.0	1.0	2.0	4.0	7.0	7226.0	3900.0	4920.0	1721.0	16186.0	29071.0	24175.0	2.0	47.0	267.0	1.0	0.0	0.0	2166.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Ochrobactrum
ZOTU85	2.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	4.0	0.0	0.0	1.0	0.0	5.0	0.0	2.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Cannabis_sativa
